0.043621,0.339386
0.030688,0.600676
0.179416,6.679281
0.094748,0.790026
0.861937,1.974558
0.243728,5.459606
0.025651,0.193854
0.073398,0.882089
0.042803,0.758707
0.017936,0.083930
0.035021,0.167826
0.026442,0.122880
0.084810,1.217587
0.289629,1.296553
0.025873,0.422591
0.097973,4.738045
0.163508,3.648696
0.019224,0.110336
0.057221,0.298506
0.277960,1.667196
0.073982,0.492247
0.051900,0.364008
0.036211,0.201003
0.013012,0.068405
0.049863,0.271654
0.101896,0.848530
0.595834,4.653977
0.136241,0.739574
0.032962,0.305685
0.301144,3.110580
0.432181,4.757901
0.087070,0.793894
0.056602,0.179450
0.022099,0.224173
0.038877,0.150963
0.071515,0.792485
0.028360,0.233096
0.033789,0.606134
0.023583,0.357714
0.007620,0.056487
0.060907,0.721665
0.027936,0.118374
0.207563,2.114658
0.266036,1.964429
0.045352,0.579698
0.047310,0.195437
0.157612,1.829976
0.710082,6.004729
0.045890,0.251399
0.030938,0.235117
0.007036,0.063212
0.086178,0.813685
0.034286,0.051112
0.071196,0.577165
0.049447,0.481934
0.044713,0.433258
0.023898,0.188763
0.058314,0.322571
0.625358,7.477249
0.215969,2.610763
0.076732,0.380386
0.058031,1.001331
0.025921,0.254997
0.019289,0.052341
0.022301,0.169331
0.063379,0.364055
0.037788,0.202012
0.018291,0.073540
0.052445,0.225326
0.029687,0.082819
0.022124,0.108820
0.069250,0.484258
0.010152,0.141556
0.064825,0.489533
0.346574,6.901331
0.010016,0.073936
0.026076,0.058825
0.065606,0.545984
0.678827,17.981565
0.022013,0.277094
0.062093,0.535621
0.084494,0.300930
0.047343,0.145131
0.032038,0.103179
0.026076,0.099362
0.089995,1.903668
0.025538,0.211062
0.024693,0.219437
0.016484,0.338425
0.839111,65.538643
0.052859,0.570633
0.043861,0.436659
0.214476,0.618245
0.453046,5.519078
0.120204,2.827794
0.066925,0.176348
0.111189,5.895570
0.044381,0.231837
0.020703,0.198515
0.688184,47.837090
0.013395,0.167065
0.016833,0.088954
0.043038,0.170642
0.102446,2.620388
0.460022,4.004601
0.025801,0.230519
0.550328,7.108051
0.011418,0.094684
0.008922,0.103281
0.028469,0.535532
0.136560,2.074720
0.010816,0.135299
0.983210,1.253697
0.029565,0.438653
0.550633,3.360127
0.175849,0.898031
0.381408,1.958612
0.875444,7.248507
0.012484,0.133705
0.053349,1.343952
0.017058,0.078275
0.037770,0.419264
0.009615,0.052930
0.128691,3.248205
0.055025,0.275502
0.873958,1.258112
0.005490,0.030807
0.016927,0.054612
0.034098,0.437844
0.018860,0.178776
0.072505,0.752917
0.061739,2.131595
0.340103,8.412023
0.096585,0.483714
0.041736,0.372243
0.042362,0.229889
0.086687,0.903644
0.450410,1.882707
0.053172,0.461966
0.039047,0.119484
0.036439,0.135970
0.016552,0.049081
0.707040,5.203773
0.005824,0.030904
0.608908,4.272755
0.013639,0.071077
0.018096,0.154391
0.104678,0.738703
0.019416,0.123282
0.031599,0.166557
0.177525,2.817474
0.071286,0.433628
0.057052,0.324510
0.004103,0.053109
0.385207,2.635427
0.165714,2.738960
0.007098,0.085297
0.014253,0.092504
0.046832,0.312684
0.006586,0.046659
0.457141,3.221638
0.017623,0.172915
0.045280,0.426173
0.084675,1.495936
0.023943,0.883393
0.060519,0.328220
0.028436,0.125604
0.637192,7.963966
0.066639,1.541638
0.059164,0.253510
0.026844,0.200115
0.041025,0.249113
0.012726,0.052200
0.062820,0.352776
0.015855,0.271530
0.066642,0.606248
0.030469,0.135995
0.030061,0.404582
0.023925,0.124922
0.017287,0.089961
0.052621,0.569943
0.238600,2.511268
