0.014500,0.114073
0.071190,1.428607
0.195208,1.407981
0.071293,0.540943
0.109347,1.469620
0.019649,0.643517
0.147674,2.283865
0.185484,2.443346
0.193223,3.436452
0.022681,0.258186
0.001287,0.023024
0.038066,0.863834
0.124774,0.987371
0.390554,2.638037
0.190499,2.363362
0.335835,12.018776
0.092413,2.171600
0.208440,5.573833
0.162012,3.274221
0.014389,0.060439
0.003753,0.293264
0.092907,3.741528
0.018383,0.187708
0.042469,0.597763
0.241301,2.009529
0.041628,0.443453
0.086491,0.734946
0.001325,0.019604
0.192379,3.458404
0.084465,2.102928
0.026847,0.108611
0.004534,0.111213
0.026055,0.144676
0.071356,0.508569
0.000285,0.008401
0.204730,1.196760
0.076761,0.572642
0.188399,3.072958
0.159199,2.330059
0.023103,0.182418
0.133923,2.194529
0.131619,1.512292
0.023069,0.451864
0.011808,0.150252
0.076085,1.364730
0.341465,1.648935
0.202628,1.173316
0.072285,1.592717
0.146334,1.362868
0.042229,0.546372
0.077561,1.010679
0.006219,0.179789
0.053052,1.022092
0.215275,0.826776
0.281799,3.377606
0.044419,0.627821
0.036869,0.473493
0.128649,1.968821
0.084984,2.069705
0.101239,0.355304
0.319032,5.017977
0.008221,0.140818
0.019901,0.154473
0.042737,0.896890
0.987995,4.107320
0.235954,4.886287
0.131422,0.718007
0.134922,1.382569
0.032436,0.352663
0.045618,0.366156
0.179012,3.272233
0.006615,0.297143
0.087340,0.834283
0.001873,0.051050
0.167691,1.236036
0.089677,1.926649
0.092957,1.691736
0.074081,2.242399
0.012931,0.312415
0.003199,0.051247
0.020408,0.141791
0.000208,0.006630
0.093973,2.583582
0.103060,3.202683
0.065660,0.378751
0.004727,0.044971
0.005961,0.030006
0.057966,0.752285
0.001015,0.013032
0.052412,0.834254
0.009707,0.197188
0.221985,0.980174
0.138250,0.603677
0.056231,0.590122
0.003324,0.198922
0.090312,1.316446
0.414958,5.936863
0.139665,3.348388
0.002495,0.035000
0.002049,0.128529
0.270353,5.241572
0.020390,0.174798
0.084052,1.598722
0.559897,8.277349
0.078115,1.986053
0.035164,0.366154
0.017843,0.767865
0.041835,0.250861
0.048536,1.377776
0.037500,0.192709
0.102795,1.198163
0.018131,0.474612
0.033638,0.584106
0.029988,0.074743
0.128365,1.503415
0.017583,0.246306
0.000439,0.014074
0.079728,0.402864
0.144230,0.740999
0.163886,0.915424
0.002498,0.113735
0.019833,0.413699
0.106584,2.598072
0.001731,0.017412
0.021637,0.427441
0.025060,0.176429
0.057394,0.970559
0.006540,0.062257
0.296477,3.802266
0.002377,0.136297
0.109890,0.640176
0.057992,0.742727
0.097864,3.003716
0.034055,0.606916
0.024409,0.190997
0.062651,1.749629
0.068316,0.613942
0.001938,0.092693
0.137451,1.753595
0.032826,0.692064
0.027301,0.632113
0.001792,0.044771
0.024085,0.146440
0.012633,0.104102
0.112525,1.440593
0.090771,1.915296
0.008883,0.169922
0.042911,0.651802
0.004194,0.116418
0.059957,0.529040
0.047277,0.752858
0.101387,1.247677
0.544678,7.860229
0.228716,1.386740
0.018860,0.663600
0.110831,3.130006
0.070082,1.130174
0.020951,0.375001
0.043540,0.393396
0.087616,2.740839
0.007375,0.269191
0.338449,1.984213
0.001259,0.024375
0.010589,0.182205
0.441345,6.743134
0.021307,0.370148
0.000837,0.110445
0.049426,0.486533
0.006993,0.098643
0.108097,1.107463
0.082960,1.255131
0.012328,0.207628
0.085846,5.642351
0.073472,2.379462
0.044124,0.548800
0.003804,0.016218
0.062028,0.437326
0.000520,0.064725
0.889695,4.580256
0.047074,0.923404
0.037417,1.686028
0.000287,0.005812
0.046120,0.612213
0.022277,0.449105
0.080027,0.859722
0.096139,2.048106
0.014168,0.583485
0.064826,0.821498
0.125028,1.642027
0.050270,0.659850
0.064934,1.015284
0.089643,0.591778
0.073945,1.156954
0.275644,1.746618
0.078792,1.224198
0.059984,0.300803
0.043800,0.241382
0.055400,0.342064
0.148712,3.353151
0.007042,0.105457
0.001012,0.002618
0.029179,0.137755
0.006805,0.670880
0.079015,0.941235
0.042884,0.726933
0.001624,0.034616
0.067490,2.043180
0.015921,0.305061
0.032553,0.631398
0.011155,0.194108
0.085522,1.294852
0.079401,1.162020
0.084087,1.290805
0.020251,0.187171
0.544852,2.157282
0.001184,0.039671
0.001953,0.029746
0.065806,0.363374
0.050603,0.427446
0.144689,4.421587
0.012153,0.433297
0.008527,0.144574
0.006326,0.280624
0.157296,0.609650
0.540001,4.872982
0.602963,3.281190
0.045713,0.314027
0.000499,0.031370
0.061010,0.765276
0.062678,1.166900
0.106901,3.477186
0.124532,2.024649
0.052816,0.395736
0.047156,0.503053
0.082758,1.680540
0.092850,1.573215
0.001234,0.045153
0.011885,0.436438
0.021199,0.292071
0.010831,0.148643
0.189148,0.986481
0.068790,1.634317
0.044430,0.850080
0.167427,1.455583
0.010863,0.154060
0.094091,1.507069
0.001221,0.115666
0.002929,0.034765
0.031470,0.453937
0.018765,0.577620
0.078213,0.575966
0.030013,1.879447
0.036522,0.366326
0.069823,2.004110
0.010067,0.221589
0.021374,0.401333
0.045942,0.519295
0.076234,1.118319
0.042391,0.777656
0.002778,0.034807
0.070551,0.699080
0.001483,0.037309
0.143385,1.477445
0.204666,1.815860
0.000325,0.018158
0.008688,0.076953
0.007154,0.154811
0.003553,0.525227
0.019034,0.398305
0.244814,1.897273
0.095970,0.764107
0.013871,0.236471
0.000743,0.005816
0.072025,0.697574
0.013794,0.135242
0.296625,3.814459
0.006693,0.182803
0.063520,0.646678
0.004792,0.070595
0.014616,0.084838
0.225653,13.024360
0.041965,0.310651
0.024396,0.315133
0.005085,0.280460
0.040700,0.421862
0.036837,0.410971
0.084383,1.048111
0.148382,2.439933
0.085192,0.678609
0.072556,0.807636
0.026189,0.314584
0.056845,0.997512
0.016721,0.162920
0.002017,0.037622
0.000436,0.015885
0.019904,0.558421
0.099620,3.738689
0.133286,2.182398
0.165582,5.652500
0.057976,0.660795
0.081175,0.866177
0.001846,0.015726
0.184241,6.379865
0.001754,0.027783
0.012768,0.064800
0.062576,0.959007
0.050877,0.366457
7.480669,73.903763
0.067786,0.544440
0.092779,5.751994
0.039962,0.860944
0.020841,0.519663
0.000803,0.034324
0.141481,6.625044
0.198561,2.330073
0.242163,1.669798
0.222143,6.029513
0.264825,7.358467
0.095962,1.460167
0.292068,1.472156
0.467769,30.883871
0.061493,8.358036
0.173902,1.764604
0.095051,2.253104
0.007271,0.454135
0.032020,0.200227
0.224002,1.977999
0.055856,0.464246
0.024197,0.218429
0.070507,1.276263
0.008750,0.101546
0.062210,1.969981
0.233018,9.471078
0.111077,1.051660
0.001729,0.036781
0.014237,0.299155
0.021376,0.225728
0.399415,161.707321
0.003131,0.087460
0.000096,0.001968
0.204889,1.356673
0.835550,4.596100
0.375926,4.198341
0.024928,0.219728
0.203784,2.577974
0.156714,1.014244
0.065081,0.317497
0.059950,0.287833
0.009195,0.183797
0.052008,1.425527
0.729958,23.399286
0.000914,0.007168
0.014310,0.246397
0.124718,1.658245
0.000498,0.010392
0.090101,1.786825
0.017993,0.547687
0.093998,0.350755
0.166435,2.913797
0.114399,1.252988
0.001606,0.000115
0.054620,0.371514
0.014115,0.247950
0.181444,1.434525
0.069417,0.725915
0.117072,1.702293
0.006864,0.130828
0.059804,0.901260
0.425251,9.131411
0.016003,0.050303
0.001726,0.054835
0.034687,0.545670
0.001476,0.029034
0.025908,0.247046
0.035327,0.030707
0.013989,0.107401
0.001928,0.020299
0.178510,1.701053
0.192340,0.979549
0.206547,5.746946
0.063247,0.391501
0.006351,0.062360
0.036929,0.800377
0.284055,4.174717
0.000174,0.006730
0.166055,3.887123
0.023119,0.233759
0.001492,0.043927
0.028195,0.685523
0.157792,0.650725
0.055562,0.431048
0.000291,0.002141
0.023479,0.161363
0.007892,0.096998
0.136011,0.639675
0.214613,4.230854
0.120440,1.236780
0.074224,0.323876
0.018480,0.223834
0.070455,0.678577
0.069393,0.996171
0.011723,0.086816
2.861616,56.396606
0.007152,0.176511
0.000533,0.005834
0.069579,0.320814
0.004623,0.390431
0.077994,0.344802
0.724539,10.250687
0.046218,1.731838
0.106312,0.836931
0.124003,0.312447
0.003768,0.042783
0.086832,0.349721
0.033545,0.190334
0.108836,1.229443
0.022097,0.382708
0.066073,6.094196
0.424632,19.533560
0.118947,1.343786
0.026793,0.182134
0.024282,0.151077
0.081764,0.565214
0.012644,0.168237
0.113204,0.325314
0.008888,0.252131
0.172460,0.620148
0.095089,0.367256
0.006070,0.081694
0.509486,45.229450
0.016748,0.070420
0.002029,0.083428
0.048814,0.371558
0.091892,0.346709
0.000142,0.006034
0.066793,0.677367
0.103525,0.616454
1.182320,10.518303
0.048890,0.588217
0.267478,3.956352
0.001300,0.034693
0.001604,0.014444
0.015715,0.327223
0.239152,4.086463
0.041861,0.210374
0.110276,2.011114
0.101962,0.621544
0.010377,0.110209
0.042500,0.673432
0.077377,1.370616
0.002567,0.106639
0.024354,0.139783
0.002426,0.069515
0.187202,1.469219
0.069531,0.328752
0.010264,0.107110
0.075793,0.376294
0.209927,0.882944
