0.690740,7.082158
0.107148,3.850598
0.004725,0.232774
0.105454,1.407609
0.462392,7.642894
0.005765,0.038221
0.248989,3.266134
0.026094,0.273268
0.309073,2.722814
0.589418,6.922235
3.486342,25.858200
0.232445,1.693595
0.316383,1.692499
0.224806,2.100669
0.207744,3.717121
0.027429,0.752673
0.089470,0.644433
0.023249,0.279067
0.237137,2.095404
0.674312,5.811370
0.318959,2.523828
0.116132,0.801675
0.029602,1.378155
0.208826,8.857267
0.156612,0.778908
0.502228,6.034963
0.277211,1.223694
0.050103,1.144489
0.077753,0.897552
0.289268,2.405971
0.377165,4.792842
0.982131,9.250437
2.350492,247.351196
0.138353,0.810077
0.054945,3.040176
0.261771,4.645741
0.953764,6.936825
0.861846,4.755769
4.310994,11.376326
0.040467,0.223788
0.003789,0.248790
0.014535,0.250513
0.144734,4.353851
1.541755,38.822754
1.478144,86.880081
0.309429,9.497184
0.045713,0.303275
0.229644,1.659282
0.013101,0.462075
0.199311,2.799698
0.131037,1.304478
0.173849,4.804091
0.032015,0.589033
0.146183,1.894884
0.140393,1.357316
1.249624,25.801079
0.000720,0.154952
0.139013,2.328624
0.139986,2.984518
0.058361,26.037539
0.394560,8.789957
0.424479,13.859937
0.276434,2.672295
0.001184,0.099431
0.126544,1.578336
1.928010,61.761879
0.292823,10.214290
0.016500,0.207964
0.216637,2.612556
0.071650,2.723918
0.010141,0.116792
0.260723,2.523304
0.023190,1.232671
0.138857,1.674168
0.134299,0.818041
0.320010,0.987951
0.007717,0.287586
0.023233,0.207817
0.093258,1.832930
0.001358,0.034100
0.260613,3.345861
0.191413,4.780155
0.080235,1.157920
0.031509,0.572746
1.005272,12.554904
0.180042,1.490296
0.101373,3.642605
0.009703,1.120852
1.174077,11.226767
0.045670,1.387504
0.015691,0.122055
0.182963,1.361146
0.093434,1.334219
0.244743,7.722479
0.048791,3.039685
0.059564,0.470996
0.021681,0.417643
0.493964,13.914485
0.079294,0.977744
0.176990,1.769171
0.078209,0.904208
0.075024,1.645141
0.105933,2.611431
0.057247,1.225931
0.096871,2.568259
0.019637,0.434224
0.052270,0.380879
0.176277,5.407071
0.287388,5.272991
0.352583,2.008125
0.149932,2.970688
0.028142,0.717071
0.120242,2.733546
0.035634,0.348059
1.529621,5.178661
0.151594,3.230215
0.176754,2.155684
0.060579,2.657807
0.002722,0.106630
0.043002,0.754042
0.002300,0.065493
0.027526,1.549090
0.091856,0.546982
0.913923,2.550854
0.030937,0.444200
0.015377,1.019979
0.021377,0.359486
0.333350,3.895290
0.053633,0.505552
0.194569,1.257863
0.051027,0.886415
0.018360,0.578624
0.047845,0.856193
0.066557,0.446083
0.694594,10.693203
0.119811,0.720339
0.027442,0.216932
0.407957,2.954382
0.002475,0.053957
0.062111,1.310476
0.004837,0.247034
0.000729,0.021338
0.095034,1.143247
0.022039,0.598578
0.241932,0.863753
0.002480,0.114893
0.034445,0.898661
0.069172,0.819651
0.015963,0.536862
0.113461,1.773012
0.032003,0.349668
0.392661,2.651418
0.048474,1.601389
0.061551,0.220700
0.001961,0.092184
0.337151,3.814515
0.113722,3.087218
0.428047,5.324772
0.182450,1.773077
0.101779,0.276121
0.072015,0.578227
0.098263,0.657780
0.090859,0.803784
0.016857,0.302037
0.015509,0.439152
0.404695,3.140888
0.000085,0.006003
0.014918,0.544680
0.035278,0.710826
0.116383,2.077067
0.017593,0.483716
0.149056,1.231973
0.305558,24.975496
0.110124,0.995733
0.203477,1.672422
0.004682,0.038701
0.118172,0.838396
0.115478,2.305253
0.101421,1.165469
0.078191,0.165079
